Change history report
"April 20, 2024 - April 20, 2026"
Date & time,User,Campaign,Ad group,Changes
  Budget ""PMAX Tiendas"" created"
"Dec 30, 2025, 12:31:00 PM",ponces.efrain@gmail.com,,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  PMAX Tiendas: Budget amount is MX$120.00
  Budget ""PMAX Tiendas"" created"
"Dec 30, 2025, 12:24:50 PM",ponces.efrain@gmail.com,"Shopping - Bleeders, zombies, dead",,"1 budget amount decreased
  Shopping - Bleeders, zombies, dead: Budget amount changed from MX$360.00 to MX$300.00"
"Dec 30, 2025, 12:21:37 PM",ponces.efrain@gmail.com,PMAX Improvers,,"Campaign asset created
  Status is Enabled
  Extension type is Logo
  Item id is 319885093959
Option to only bid for new customers is off
  
Budget set to ""PMAX Improvers""
  
Campaign asset created
  Status is Enabled
  Extension type is Business name
  Item id is 16805041553
Option to bid higher for new customers turned off
  
Account-default goals not used
  
Standard goals changed
  Purchases (Website) added
Campaign created
  Bid strategy type is ""Maximize conversion value""
  Location options (advanced): Exclude is ""people in or regularly in your targeted locations""
  Location options (advanced): Targeting is ""people in, searching for, or viewing pages about my targeted location""
  Target ROAS is 200%
  Contains EU political advertising is false
  Final URL expansion is On: Send traffic to the most relevant URLs on your site
  End time is ""No end date""
  Start time is Dec 30, 2025, 12:21:35 PM CST
  Status is active
  Brand guidelines support is enabled
  Not targeting ""Google TV Network""
  Ad rotation is ""Optimize: Prefer best performing ads""
  Opted into ""Google Search Network""
  Opted into ""Display Network""
  Campaign ""PMAX Improvers"" created
  Conversion action set is ""(547858702)0|1/1""
  GMC Feed 262129260 is added
  Campaign dynamic asset settings: Generate image extraction is Opted in
  Campaign dynamic asset settings: Final URL expansion text asset automation is Opted in
4 asset group hint(s) added
  Parameters is ""5.11 tactical""
  Type is ""Search theme""
  Criterion ID is 2237893432951
  Parameters is ""5.11 tactical mexico""
  Type is ""Search theme""
  Criterion ID is 2260117602855
  Parameters is ""5.11 mexico""
  Type is ""Search theme""
  Criterion ID is 2204619694450
  Parameters is ""5.11""
  Type is ""Search theme""
  Criterion ID is 2204619694290
2 languages added
  English
  Spanish
1 country added
  Mexico
4 platforms added
  Desktop
  Mobile Highend
  Tablet
  Connected TV: With bid adjustment set to -100%
34 assets in asset group ""Improvers"" created
  Field type is Headline
  Asset ID is 10950150082
34 assets in asset group ""Improvers"" created
  Field type is Landscape marketing image
  Asset ID is 319885412187
34 assets in asset group ""Improvers"" created
  Field type is Headline
  Asset ID is 16805041553
34 assets in asset group ""Improvers"" created
  Field type is Description
  Asset ID is 319885481313
34 assets in asset group ""Improvers"" created
  Field type is Square marketing image
  Asset ID is 319885417077
34 assets in asset group ""Improvers"" created
  Field type is Square marketing image
  Asset ID is 319885407603
34 assets in asset group ""Improvers"" created
  Field type is Headline
  Asset ID is 143222788725
34 assets in asset group ""Improvers"" created
  Field type is Description
  Asset ID is 319885481316
34 assets in asset group ""Improvers"" created
  Field type is Long headline
  Asset ID is 319885481325
34 assets in asset group ""Improvers"" created
  Field type is Landscape marketing image
  Asset ID is 319843325260
34 assets in asset group ""Improvers"" created
  Field type is Square marketing image
  Asset ID is 313197301854
34 assets in asset group ""Improvers"" created
  Field type is Portrait marketing image
  Asset ID is 319885412400
34 assets in asset group ""Improvers"" created
  Field type is Portrait marketing image
  Asset ID is 319885412199
34 assets in asset group ""Improvers"" created
  Field type is Square marketing image
  Asset ID is 313165632733
Asset group created
  Asset group name is Improvers
  Status is enabled
  Landing page set to ""https://risktactical.mx""
34 assets in asset group ""Improvers"" created
  Field type is Headline
  Asset ID is 265912167929
34 assets in asset group ""Improvers"" created
  Field type is Description
  Asset ID is 319885481322
34 assets in asset group ""Improvers"" created
  Field type is Portrait marketing image
  Asset ID is 319885409802
34 assets in asset group ""Improvers"" created
  Field type is Landscape marketing image
  Asset ID is 319885412616
34 assets in asset group ""Improvers"" created
  Field type is Long headline
  Asset ID is 319885481328
34 assets in asset group ""Improvers"" created
  Field type is Square marketing image
  Asset ID is 319843303045
34 assets in asset group ""Improvers"" created
  Field type is Portrait marketing image
  Asset ID is 313165588057
34 assets in asset group ""Improvers"" created
  Field type is Square marketing image
  Asset ID is 313199450697
34 assets in asset group ""Improvers"" created
  Field type is Square marketing image
  Asset ID is 313163584390
34 assets in asset group ""Improvers"" created
  Field type is Headline
  Asset ID is 17766112145
34 assets in asset group ""Improvers"" created
  Field type is Square marketing image
  Asset ID is 316002306080
34 assets in asset group ""Improvers"" created
  Field type is Landscape marketing image
  Asset ID is 319885412142
34 assets in asset group ""Improvers"" created
  Field type is Youtube video
  Asset ID is 138106295471
34 assets in asset group ""Improvers"" created
  Field type is Youtube video
  Asset ID is 251640668894
34 assets in asset group ""Improvers"" created
  Field type is Square marketing image
  Asset ID is 319759056692
70 Asset group listing group filters added
  All products: subdivided
  Everything else in ""All products"" : excluded
  shopify_mx_4489796059188_31751126974516 : included
  shopify_mx_4489796059188_31751126941748 : included
  shopify_mx_8691573293280_46315323719904 : included
  shopify_mx_3803481669684_29270181675060 : included
  shopify_mx_8066102821088_44075265360096 : included
  shopify_mx_8861992517856_47212259770592 : included
  shopify_mx_4422287884340_31769143246900 : included
  shopify_mx_8050611323104_44027702411488 : included
  shopify_mx_1500359589940_43331719266528 : included
  shopify_mx_4489796059188_31751126679604 : included
  shopify_mx_6956242174127_43215814361312 : included
  shopify_mx_3803481669684_46274384330976 : included
  shopify_mx_4489796059188_44170609623264 : included
  shopify_mx_7819837047008_43331339649248 : included
  shopify_mx_6321127653551_38362709033135 : included
  shopify_mx_8146839896288_44310819504352 : included
  shopify_mx_7819824627936_43331329753312 : included
  shopify_mx_8864615039200_47229577003232 : included
  shopify_mx_7819837047008_43331339616480 : included
  shopify_mx_6148260167855_37822551785647 : included
  shopify_mx_6931237575_28549148551 : included
  shopify_mx_6668098567_43245529989344 : included
  shopify_mx_8050611454176_44027703853280 : included
  shopify_mx_7572696563936_42480181772512 : included
  shopify_mx_4489796059188_31751127007284 : included
  shopify_mx_8050611192032_47181666681056 : included
  shopify_mx_9467052039_45772954665184 : included
  shopify_mx_6976337223_40432136290479 : included
  shopify_mx_3713056178228_43612037021920 : included
  shopify_mx_8225754644704_44644446896352 : included
  shopify_mx_8906743087328_47487348637920 : included
  shopify_mx_6148260167855_37822550409391 : included
  shopify_mx_6321134600367_38362728726703 : included
  shopify_mx_6148260167855_37822550704303 : included
  shopify_mx_6148260167855_37822550573231 : included
  shopify_mx_8272358506720_44876407079136 : included
  shopify_mx_4425967927348_43250866585824 : included
  shopify_mx_8690531533024_46311444381920 : included
  shopify_mx_8990139580640_47786187522272 : included
  shopify_mx_8050611781856_45757785899232 : included
  shopify_mx_8947136463072_47618442264800 : included
  shopify_mx_6945928775_29065022727 : included
  shopify_mx_7739701985504_43054687912160 : included
  shopify_mx_8861990813920_47212242567392 : included
  shopify_mx_9467052039_36658152112288 : included
  shopify_mx_6956242174127_47005702029536 : included
  shopify_mx_4425967927348_31518044225588 : included
  shopify_mx_8050611192032_47181666844896 : included
  shopify_mx_8272348578016_44876387123424 : included
  shopify_mx_4489815392308_31751182712884 : included
  shopify_mx_8017989861600_43934456217824 : included
  shopify_mx_8225754677472_44644447322336 : included
  shopify_mx_8793644040416_46842568147168 : included
  shopify_mx_8546920333536_46603920900320 : included
  shopify_mx_8557944176864_45782338863328 : included
  shopify_mx_8050610405600_44027696644320 : included
  shopify_mx_8097528742112_44172613026016 : included
  shopify_mx_8050610929888_44027699134688 : included
  shopify_mx_8272350707936_44876391842016 : included
  shopify_mx_8097526546656_44172610633952 : included
  shopify_mx_8691628867808_46315604082912 : included
  shopify_mx_6956242174127_43222669623520 : included
  shopify_mx_8825001214176_47000674042080 : included
  shopify_mx_4422554419252_31510386180148 : included
  shopify_mx_6148260167855_37822551654575 : included
  shopify_mx_8840908439776_47093563621600 : included
  shopify_mx_6956242174127_43215696298208 : included
  shopify_mx_10159258055_28649367207988 : included
34 assets in asset group ""Improvers"" created
  Field type is Square marketing image
  Asset ID is 319843303042
34 assets in asset group ""Improvers"" created
  Field type is Description
  Asset ID is 319885481319
34 assets in asset group ""Improvers"" created
  Field type is Landscape marketing image
  Asset ID is 313090632893
34 assets in asset group ""Improvers"" created
  Field type is Youtube video
  Asset ID is 297078639314
34 assets in asset group ""Improvers"" created
  Field type is Landscape marketing image
  Asset ID is 319885412316"
"Dec 30, 2025, 12:21:22 PM",ponces.efrain@gmail.com,,,"1 budget amount decreased
  PMAX Improvers: Budget amount changed from MX$260.23 to MX$120.00"
"Dec 30, 2025, 12:20:42 PM",ponces.efrain@gmail.com,,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  PMAX Improvers: Budget amount is MX$260.23
  Budget ""PMAX Improvers"" created"
"Dec 30, 2025, 12:11:46 PM",ponces.efrain@gmail.com,"Shopping - Bleeders, zombies, dead",Zombie,"1622 product groups max CPC changes
  shopify_mx_8272352182496_44876397347040 : default to MX$0.01
  shopify_mx_8272349364448_47596873908448 : default to MX$0.01
  shopify_mx_8050611028192_44027700314336 : default to MX$0.01
  shopify_mx_8873921413344_47293217013984 : default to MX$0.01
  shopify_mx_7819838718176_43331341975776 : default to MX$0.01
  shopify_mx_6956242174127_43215833039072 : default to MX$0.01
  shopify_mx_7819830296800_46280956838112 : default to MX$0.01
  shopify_mx_4422554419252_31510386573364 : default to MX$0.01
  shopify_mx_8272349167840_44876388204768 : default to MX$0.01
  shopify_mx_3709626187828_47882537435360 : default to MX$0.01
  shopify_mx_8838962118880_47078464323808 : default to MX$0.01
  shopify_mx_8858102038752_47185518952672 : default to MX$0.01
  shopify_mx_8738608152800_46568968290528 : default to MX$0.01
  shopify_mx_6148260167855_37822550048943 : default to MX$0.01
  shopify_mx_8050610274528_44027695169760 : default to MX$0.01
  shopify_mx_8683826839776_46279929561312 : default to MX$0.01
  shopify_mx_8547119988960_45751539368160 : default to MX$0.01
  shopify_mx_8064140148960_45207235887328 : default to MX$0.01
  shopify_mx_8146839896288_44310819569888 : default to MX$0.01
  shopify_mx_4422554419252_31524190453812 : default to MX$0.01
  shopify_mx_6945928775_28978558535 : default to MX$0.01
  shopify_mx_9467052039_36658153619616 : default to MX$0.01
  shopify_mx_8540925755616_47792243114208 : default to MX$0.01
  shopify_mx_6762914513071_47785574826208 : default to MX$0.01
  shopify_mx_9093954011360_48403765788896 : default to MX$0.01
  shopify_mx_3709626187828_34516699512992 : default to MX$0.01
  shopify_mx_6945928775_22026922119 : default to MX$0.01
  shopify_mx_8272360931552_44876413010144 : default to MX$0.01
  shopify_mx_8691573293280_46315323818208 : default to MX$0.01
  shopify_mx_8529600807136_45710445150432 : default to MX$0.01
  shopify_mx_8691573293280_46315323982048 : default to MX$0.01
  shopify_mx_8825107382496_47000987762912 : default to MX$0.01
  shopify_mx_8050611028192_44027700281568 : default to MX$0.01
  shopify_mx_6931237575_28549147591 : default to MX$0.01
  shopify_mx_8824796414176_46999460708576 : default to MX$0.01
  shopify_mx_8096901529824_45702297026784 : default to MX$0.01
  shopify_mx_6956047532207_40811871240367 : default to MX$0.01
  shopify_mx_8064140148960_44070120915168 : default to MX$0.01
  shopify_mx_8050611028192_45688803721440 : default to MX$0.01
  shopify_mx_6800174343_25489571015 : default to MX$0.01
  shopify_mx_6956047532207_40811871010991 : default to MX$0.01
  shopify_mx_8868891721952_47258551025888 : default to MX$0.01
  shopify_mx_8991172788448_47792159359200 : default to MX$0.01
  shopify_mx_7919750840544_43624542503136 : default to MX$0.01
  shopify_mx_8272355852512_44876402098400 : default to MX$0.01
  shopify_mx_8096902447328_44170683318496 : default to MX$0.01
  shopify_mx_8050610307296_44027695661280 : default to MX$0.01
  shopify_mx_8835995107552_47072574570720 : default to MX$0.01
  shopify_mx_8050611716320_47004592046304 : default to MX$0.01
  shopify_mx_7819825709280_43331313696992 : default to MX$0.01
  shopify_mx_4422554419252_31524188028980 : default to MX$0.01
  shopify_mx_6800174343_45745295884512 : default to MX$0.01
  shopify_mx_8878564606176_47331223568608 : default to MX$0.01
  shopify_mx_8050611814624_45757807067360 : default to MX$0.01
  shopify_mx_9032575189216_47913422848224 : default to MX$0.01
  shopify_mx_8823292100832_46987874435296 : default to MX$0.01
  shopify_mx_6584959336623_43053065142496 : default to MX$0.01
  shopify_mx_8272351002848_44876392825056 : default to MX$0.01
  shopify_mx_7928832753888_43654530597088 : default to MX$0.01
  shopify_mx_7919750480096_43624540537056 : default to MX$0.01
  shopify_mx_8557733740768_45781222228192 : default to MX$0.01
  shopify_mx_9044344930528_48045503119584 : default to MX$0.01
  shopify_mx_7819824955616_44020406649056 : default to MX$0.01
  shopify_mx_8972014452960_47720711389408 : default to MX$0.01
  shopify_mx_7819825709280_43331313271008 : default to MX$0.01
  shopify_mx_7097054471_28649314091060 : default to MX$0.01
  shopify_mx_8972015534304_47720715190496 : default to MX$0.01
  shopify_mx_8856346165472_47785603530976 : default to MX$0.01
  shopify_mx_8823473340640_46989378683104 : default to MX$0.01
  shopify_mx_9051913093344_48066168553696 : default to MX$0.01
  shopify_mx_8823439524064_46988981338336 : default to MX$0.01
  shopify_mx_8824796414176_46999460839648 : default to MX$0.01
  shopify_mx_4422255018036_45773502775520 : default to MX$0.01
  shopify_mx_6956098191535_40711855571119 : default to MX$0.01
  shopify_mx_9032575189216_47913422651616 : default to MX$0.01
